~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;224;1;512;136;136;21;48501
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;228;1;512;136;136;21;48668
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;237;1;384;112;112;21;61185
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;241;1;384;112;112;21;61559
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;249;1;512;136;136;21;86814
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;893;4;10000;384;384;18;1188332
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;265;1;384;64;64;21;32363
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;259;1;640;96;96;21;62015
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;253;1;512;136;136;21;90404
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;279;1;384;64;64;21;15464
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;308;1;512;136;136;21;46930
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;305;1;640;160;160;21;92102
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;318;1;640;160;160;21;91553
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2496;1;10000;128;128;19;1187174
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;321;1;512;136;136;21;51514
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;327;1;80;56;56;21;55397
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;302;1;640;160;160;21;285416
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;375;1;60;44;44;21;14392
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;379;1;60;28;28;21;6144
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;335;1;100;68;68;21;73285
~/Workplace/PSL/Smart_Induct/Evaluation/KD_Tree.thy;112;1;8;8;8;21;2228
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;296;1;768;184;184;21;337251
~/Workplace/PSL/Smart_Induct/Evaluation/KD_Tree.thy;116;1;8;8;8;19;4350
~/Workplace/PSL/Smart_Induct/Evaluation/KD_Tree.thy;169;1;8;8;8;21;1965
~/Workplace/PSL/Smart_Induct/Evaluation/KD_Tree.thy;147;1;8;8;8;19;4357
~/Workplace/PSL/Smart_Induct/Evaluation/KD_Tree.thy;173;1;8;8;8;19;4131
~/Workplace/PSL/Smart_Induct/Evaluation/KD_Tree.thy;183;1;8;8;8;21;3021
~/Workplace/PSL/Smart_Induct/Evaluation/KD_Tree.thy;190;1;8;8;8;19;5890
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;314;1;768;184;184;21;291497
~/Workplace/PSL/Smart_Induct/Evaluation/KD_Tree.thy;194;-;8;8;8;19;6026
~/Workplace/PSL/Smart_Induct/Evaluation/KD_Tree.thy;237;-;8;8;8;19;6132
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;37;8;128;32;32;20;11786
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;47;1;128;32;32;21;41108
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;52;6;128;32;32;20;55495
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;185;-;3120;192;192;21;71842
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;344;1;140;60;60;21;171729
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;191;-;3120;192;192;21;89175
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;195;7;2080;160;160;21;80899
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;238;7;2080;160;160;21;120485
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;201;7;2080;160;160;21;155826
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;244;-;2080;160;160;21;126744
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;264;-;2080;160;160;21;204333
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;900;1;10000;512;512;21;1878765
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;284;5;3120;192;192;21;528719
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2544;2;10000;1024;1024;18;2184893
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2492;-;10000;2048;2048;18;2651521
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2517;-;10000;2048;2048;18;3155469
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2585;-;10000;4096;4096;18;3351971
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2615;2;10000;1024;1024;18;2838450
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2798;-;10000;6144;6144;18;5585937
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2824;-;10000;4096;4096;18;660957
