~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;130;0;0;167792;1021640;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;130;0;0;118785;893019;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;145;0;1;87;33636;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;145;1;1;27410;29574;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;154;0;0;24471;94899;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;154;1;0;14961;34029;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;164;0;0;106247;34583;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;164;0;0;31643;35891;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;209;1;1;1424;27209;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;209;1;1;747;20972;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;213;0;0;31045;30884;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;213;0;0;30301;31565;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;341;0;0;351125;247810;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;341;0;0;132388;160924;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;345;1;0;24993;34363;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;345;1;1;22427;28945;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Build.thy;30;0;0;119942;38823;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Build.thy;85;0;0;131697;257934;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Build.thy;94;0;0;249204;390643;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Build.thy;144;0;0;170225;122004;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Build.thy;234;0;0;158745;130621;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Build.thy;237;1;1;9137;18099;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Build.thy;293;0;0;99543;187854;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Build.thy;329;0;0;34738;36437;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Build.thy;368;0;0;130003;35577;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Build.thy;402;0;0;103936;81328;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/KD_Tree.thy;112;1;1;75;1887;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/KD_Tree.thy;116;1;1;14591;16061;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/KD_Tree.thy;147;0;0;53903;63741;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/KD_Tree.thy;169;1;1;131;2031;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/KD_Tree.thy;173;0;0;64519;63414;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/KD_Tree.thy;183;0;0;97313;97469;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/KD_Tree.thy;190;1;1;463;4578;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/KD_Tree.thy;194;0;0;53975;30118;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/KD_Tree.thy;237;0;0;53543;30817;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Nearest_Neighbors.thy;38;0;0;31286;128308;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Nearest_Neighbors.thy;48;0;0;109892;37220;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Nearest_Neighbors.thy;53;1;1;2079;3218;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Nearest_Neighbors.thy;186;0;0;38464;370400;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Nearest_Neighbors.thy;192;0;0;93177;422223;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Nearest_Neighbors.thy;196;0;0;68380;295421;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Nearest_Neighbors.thy;202;0;0;70245;36952;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Nearest_Neighbors.thy;239;0;0;65399;246485;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Nearest_Neighbors.thy;245;0;0;112975;290509;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Nearest_Neighbors.thy;265;0;0;60358;339460;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/KD_Tree/Nearest_Neighbors.thy;285;0;0;57895;301386;
